"date","iso_4217","value"
"1992-11-20","USD","82.91"
"1992-11-23","USD","83.56"
"1992-11-24","USD","83.35"
"1992-11-25","USD","83.15"
"1992-11-26","USD","83.24"
"1992-11-27","USD","83.56"
"1992-11-30","USD","83.48"
"1992-12-01","USD","83.22"
"1992-12-02","USD","82.95"
"1992-12-03","USD","82.93"
"1992-12-04","USD","82.75"
"1992-12-07","USD","82.94"
"1992-12-08","USD","82.23"
"1992-12-09","USD","82.58"
"1992-12-10","USD","82.88"
"1992-12-11","USD","82.85"
"1992-12-14","USD","82.63"
"1992-12-15","USD","82.59"
"1992-12-16","USD","82.29"
"1992-12-17","USD","82.14"
"1992-12-18","USD","82.58"
"1992-12-21","USD","82.6"
"1992-12-22","USD","83.03"
"1992-12-23","USD","83.12"
"1992-12-28","USD","83.5"
"1992-12-29","USD","83.97"
"1992-12-30","USD","83.96"
"1992-12-31","USD","83.97"
"1993-01-04","USD","84.41"
"1993-01-05","USD","84.56"
"1993-01-06","USD","84.2"
"1993-01-07","USD","84.31"
"1993-01-08","USD","84.56"
"1993-01-11","USD","84.21"
"1993-01-12","USD","83.95"
"1993-01-13","USD","84.15"
"1993-01-14","USD","83.98"
"1993-01-15","USD","83.95"
"1993-01-18","USD","83.93"
"1993-01-19","USD","83.66"
"1993-01-20","USD","83.43"
"1993-01-21","USD","83.62"
"1993-01-22","USD","83.65"
"1993-01-25","USD","83.14"
"1993-01-26","USD","82.78"
"1993-01-27","USD","82.88"
"1993-01-28","USD","82.99"
"1993-01-29","USD","83.38"
"1993-02-01","USD","84.28"
"1993-02-02","USD","84.3"
"1993-02-03","USD","84.76"
"1993-02-04","USD","84.88"
"1993-02-05","USD","85.06"
"1993-02-08","USD","84.91"
"1993-02-09","USD","85.09"
"1993-02-10","USD","84.85"
"1993-02-11","USD","85.14"
"1993-02-12","USD","86.58"
"1993-02-15","USD","86.89"
"1993-02-16","USD","86.52"
"1993-02-17","USD","86.1"
"1993-02-18","USD","86.43"
"1993-02-19","USD","86.25"
"1993-02-22","USD","86.2"
"1993-02-23","USD","86.23"
"1993-02-24","USD","86.06"
"1993-02-25","USD","86.31"
"1993-02-26","USD","86.62"
"1993-03-01","USD","86.79"
"1993-03-02","USD","86.48"
"1993-03-03","USD","86.33"
"1993-03-04","USD","86.55"
"1993-03-05","USD","86.58"
"1993-03-08","USD","86.89"
"1993-03-09","USD","86.96"
"1993-03-10","USD","87.07"
"1993-03-11","USD","87.22"
"1993-03-12","USD","87.09"
"1993-03-16","USD","87"
"1993-03-17","USD","86.98"
"1993-03-18","USD","87.14"
"1993-03-19","USD","86.56"
"1993-03-22","USD","86.33"
"1993-03-23","USD","86.23"
"1993-03-24","USD","86.21"
"1993-03-25","USD","86.37"
"1993-03-26","USD","88.95"
"1993-03-29","USD","88.69"
"1993-03-30","USD","88.67"
"1993-03-31","USD","88.33"
"1993-04-01","USD","88.31"
"1993-04-02","USD","87.66"
"1993-04-05","USD","87.83"
"1993-04-06","USD","87.98"
"1993-04-07","USD","88.04"
"1993-04-08","USD","88.16"
"1993-04-09","USD","87.95"
"1993-04-13","USD","87.49"
"1993-04-14","USD","87.3"
"1993-04-15","USD","87.68"
"1993-04-16","USD","87.87"
"1993-04-19","USD","88.03"
"1993-04-20","USD","87.32"
"1993-04-21","USD","87.68"
"1993-04-22","USD","87.7"
"1993-04-23","USD","87.45"
"1993-04-26","USD","86.75"
"1993-04-27","USD","86.91"
"1993-04-28","USD","87.35"
"1993-04-29","USD","87.06"
"1993-04-30","USD","87.03"
"1993-05-03","USD","87.25"
"1993-05-04","USD","86.93"
"1993-05-05","USD","86.82"
"1993-05-06","USD","86.98"
"1993-05-07","USD","86.86"
"1993-05-10","USD","87.21"
"1993-05-11","USD","87.86"
"1993-05-12","USD","87.9"
"1993-05-13","USD","87.97"
"1993-05-14","USD","87.86"
"1993-05-17","USD","87.76"
"1993-05-18","USD","88.24"
"1993-05-19","USD","88"
"1993-05-20","USD","88.12"
"1993-05-21","USD","88.08"
"1993-05-24","USD","88.51"
"1993-05-25","USD","88.42"
"1993-05-26","USD","88.22"
"1993-05-27","USD","88.16"
"1993-05-28","USD","87.68"
"1993-06-01","USD","87.51"
"1993-06-02","USD","87.46"
"1993-06-03","USD","87.62"
"1993-06-04","USD","87.59"
"1993-06-07","USD","89.96"
"1993-06-08","USD","89.86"
"1993-06-09","USD","90.02"
"1993-06-10","USD","90.23"
"1993-06-11","USD","89.99"
"1993-06-14","USD","89.84"
"1993-06-15","USD","89.91"
"1993-06-16","USD","90.37"
"1993-06-17","USD","90.7"
"1993-06-18","USD","90.95"
"1993-06-21","USD","91.63"
"1993-06-22","USD","91.47"
"1993-06-23","USD","91.91"
"1993-06-24","USD","92.1"
"1993-06-25","USD","92.09"
"1993-06-28","USD","92.2"
"1993-06-29","USD","91.78"
"1993-06-30","USD","91.62"
"1993-07-01","USD","92.21"
"1993-07-02","USD","91.73"
"1993-07-05","USD","91.88"
"1993-07-06","USD","92.03"
"1993-07-07","USD","91.9"
"1993-07-08","USD","92.03"
"1993-07-09","USD","95.23"
"1993-07-12","USD","95.71"
"1993-07-13","USD","95.45"
"1993-07-14","USD","95.58"
"1993-07-15","USD","95.41"
"1993-07-16","USD","95.56"
"1993-07-19","USD","95.29"
"1993-07-20","USD","95.12"
"1993-07-21","USD","94.9"
"1993-07-22","USD","95.16"
"1993-07-23","USD","95.54"
"1993-07-26","USD","95.76"
"1993-07-27","USD","95.59"
"1993-07-28","USD","95.57"
"1993-07-29","USD","95.57"
"1993-07-30","USD","96.43"
"1993-08-02","USD","96.25"
"1993-08-03","USD","95.72"
"1993-08-04","USD","95.57"
"1993-08-05","USD","95.67"
"1993-08-06","USD","95.65"
"1993-08-09","USD","95.33"
"1993-08-10","USD","95.45"
"1993-08-11","USD","95.74"
"1993-08-12","USD","95.83"
"1993-08-13","USD","95.71"
"1993-08-16","USD","95.49"
"1993-08-17","USD","95.05"
"1993-08-18","USD","95.12"
"1993-08-19","USD","94.9"
"1993-08-23","USD","94.74"
"1993-08-24","USD","94.9"
"1993-08-25","USD","94.92"
"1993-08-26","USD","94.86"
"1993-08-27","USD","94.48"
"1993-08-30","USD","94.41"
"1993-08-31","USD","94.45"
"1993-09-01","USD","94.37"
"1993-09-02","USD","93.97"
"1993-09-03","USD","93.83"
"1993-09-06","USD","92.94"
"1993-09-07","USD","93.03"
"1993-09-08","USD","93.03"
"1993-09-09","USD","92.98"
"1993-09-10","USD","92.68"
"1993-09-13","USD","92.58"
"1993-09-14","USD","92.93"
"1993-09-15","USD","92.52"
"1993-09-16","USD","92.3"
"1993-09-17","USD","92.78"
"1993-09-20","USD","92.95"
"1993-09-21","USD","92.6"
"1993-09-22","USD","93.28"
"1993-09-23","USD","93.32"
"1993-09-24","USD","94.02"
"1993-09-27","USD","93.33"
"1993-09-28","USD","93.42"
"1993-09-29","USD","97"
"1993-09-30","USD","97.21"
"1993-10-01","USD","97.84"
"1993-10-04","USD","97.69"
"1993-10-05","USD","97.2"
"1993-10-06","USD","97.49"
"1993-10-07","USD","97.26"
"1993-10-08","USD","97.29"
"1993-10-11","USD","96.7"
"1993-10-12","USD","96.49"
"1993-10-13","USD","96.64"
"1993-10-14","USD","96.67"
"1993-10-15","USD","97.19"
"1993-10-18","USD","97.44"
"1993-10-19","USD","97.84"
"1993-10-20","USD","98.12"
"1993-10-21","USD","98"
"1993-10-22","USD","98.73"
"1993-10-25","USD","98.86"
"1993-10-26","USD","99.12"
"1993-10-27","USD","98.96"
"1993-10-28","USD","99.03"
"1993-10-29","USD","98.92"
"1993-11-01","USD","99.27"
"1993-11-02","USD","99.59"
"1993-11-03","USD","99.59"
"1993-11-04","USD","99.38"
"1993-11-05","USD","99.63"
"1993-11-08","USD","99.45"
"1993-11-09","USD","99.28"
"1993-11-10","USD","99.43"
"1993-11-11","USD","99.41"
"1993-11-12","USD","99.59"
"1993-11-15","USD","99.27"
"1993-11-16","USD","99.52"
"1993-11-17","USD","100.04"
"1993-11-18","USD","99.91"
"1993-11-19","USD","100.05"
"1993-11-22","USD","100.01"
"1993-11-23","USD","99.81"
"1993-11-24","USD","99.72"
"1993-11-25","USD","99.88"
"1993-11-26","USD","99.99"
"1993-11-29","USD","100.12"
"1993-11-30","USD","99.99"
"1993-12-01","USD","100.15"
"1993-12-02","USD","100.29"
"1993-12-03","USD","100.37"
"1993-12-06","USD","100.03"
"1993-12-07","USD","99.76"
"1993-12-08","USD","99.92"
"1993-12-09","USD","99.93"
"1993-12-10","USD","99.74"
"1993-12-13","USD","99.58"
"1993-12-14","USD","99.97"
"1993-12-15","USD","100.19"
"1993-12-16","USD","100.06"
"1993-12-17","USD","99.94"
"1993-12-20","USD","100.07"
"1993-12-21","USD","99.98"
"1993-12-22","USD","99.88"
"1993-12-23","USD","99.64"
"1993-12-27","USD","99.8"
"1993-12-28","USD","99.73"
"1993-12-29","USD","99.84"
"1993-12-30","USD","100.46"
"1993-12-31","USD","100.7"
"1994-01-03","USD","101.71"
"1994-01-04","USD","101.93"
"1994-01-05","USD","101.7"
"1994-01-06","USD","101.92"
"1994-01-07","USD","101.87"
"1994-01-10","USD","101.56"
"1994-01-11","USD","101.85"
"1994-01-12","USD","101.83"
"1994-01-13","USD","101.84"
"1994-01-14","USD","102.15"
"1994-01-17","USD","102.3"
"1994-01-18","USD","102.33"
"1994-01-19","USD","102.05"
"1994-01-20","USD","102.14"
"1994-01-21","USD","101.81"
"1994-01-24","USD","102.26"
"1994-01-25","USD","102.26"
"1994-01-26","USD","102.1"
"1994-01-27","USD","102.01"
"1994-01-28","USD","101.7"
"1994-01-31","USD","101.93"
"1994-02-01","USD","101.73"
"1994-02-02","USD","101.61"
"1994-02-03","USD","101.78"
"1994-02-04","USD","101.93"
"1994-02-07","USD","102.51"
"1994-02-08","USD","102.48"
"1994-02-09","USD","102.51"
"1994-02-10","USD","102.51"
"1994-02-11","USD","102.26"
"1994-02-14","USD","102.12"
"1994-02-15","USD","101.72"
"1994-02-16","USD","104.15"
"1994-02-17","USD","104.17"
"1994-02-18","USD","103.89"
"1994-02-21","USD","104.1"
"1994-02-22","USD","104.29"
"1994-02-23","USD","104.21"
"1994-02-24","USD","104.39"
"1994-02-25","USD","103.9"
"1994-02-28","USD","103.73"
"1994-03-01","USD","103.37"
"1994-03-02","USD","103.25"
"1994-03-03","USD","103.63"
"1994-03-04","USD","103.75"
"1994-03-07","USD","104"
"1994-03-08","USD","103.84"
"1994-03-09","USD","103.53"
"1994-03-10","USD","103.2"
"1994-03-11","USD","102.81"
"1994-03-16","USD","103.22"
"1994-03-17","USD","103.02"
"1994-03-18","USD","103.12"
"1994-03-21","USD","103.28"
"1994-03-22","USD","103.03"
"1994-03-23","USD","103.02"
"1994-03-24","USD","102.81"
"1994-03-25","USD","102.21"
"1994-03-28","USD","102.44"
"1994-03-29","USD","102.34"
"1994-03-30","USD","102.63"
"1994-03-31","USD","102.4"
"1994-04-01","USD","102.61"
"1994-04-05","USD","103.1"
"1994-04-06","USD","103.76"
"1994-04-07","USD","103.66"
"1994-04-08","USD","103.74"
"1994-04-11","USD","103.54"
"1994-04-12","USD","103.89"
"1994-04-13","USD","103.87"
"1994-04-14","USD","103.65"
"1994-04-15","USD","103.64"
"1994-04-18","USD","103.68"
"1994-04-19","USD","103.53"
"1994-04-20","USD","103.26"
"1994-04-21","USD","102.93"
"1994-04-22","USD","103.13"
"1994-04-25","USD","102.74"
"1994-04-26","USD","102.86"
"1994-04-27","USD","102.58"
"1994-04-28","USD","102.6"
"1994-04-29","USD","102.23"
"1994-05-02","USD","102.01"
"1994-05-03","USD","101.77"
"1994-05-04","USD","101.8"
"1994-05-05","USD","102.32"
"1994-05-06","USD","102.42"
"1994-05-09","USD","102.05"
"1994-05-10","USD","102.22"
"1994-05-11","USD","102.53"
"1994-05-12","USD","102.33"
"1994-05-13","USD","103.53"
"1994-05-16","USD","103.67"
"1994-05-17","USD","103.51"
"1994-05-18","USD","103.25"
"1994-05-19","USD","102.87"
"1994-05-20","USD","102.81"
"1994-05-24","USD","102.56"
"1994-05-25","USD","102.79"
"1994-05-26","USD","102.5"
"1994-05-27","USD","102.57"
"1994-05-30","USD","102.5"
"1994-05-31","USD","102.37"
"1994-06-01","USD","102.55"
"1994-06-02","USD","102.58"
"1994-06-03","USD","103.05"
"1994-06-06","USD","103.51"
"1994-06-07","USD","103.42"
"1994-06-08","USD","103.22"
"1994-06-09","USD","103.36"
"1994-06-10","USD","104.56"
"1994-06-13","USD","104.03"
"1994-06-14","USD","103.59"
"1994-06-15","USD","103.54"
"1994-06-16","USD","103.1"
"1994-06-17","USD","103.51"
"1994-06-20","USD","102.21"
"1994-06-21","USD","102.04"
"1994-06-22","USD","101.96"
"1994-06-23","USD","102.32"
"1994-06-24","USD","101.65"
"1994-06-27","USD","101.16"
"1994-06-28","USD","101.39"
"1994-06-29","USD","101.13"
"1994-06-30","USD","102.09"
"1994-07-01","USD","102.34"
"1994-07-04","USD","101.96"
"1994-07-05","USD","101.67"
"1994-07-06","USD","101.2"
"1994-07-07","USD","101.27"
"1994-07-08","USD","101.07"
"1994-07-11","USD","100.25"
"1994-07-12","USD","99.15"
"1994-07-13","USD","99.29"
"1994-07-14","USD","99.71"
"1994-07-15","USD","100.16"
"1994-07-18","USD","99.72"
"1994-07-19","USD","100.19"
"1994-07-20","USD","101.17"
"1994-07-21","USD","100.57"
"1994-07-22","USD","101.87"
"1994-07-25","USD","101.65"
"1994-07-26","USD","101.83"
"1994-07-27","USD","101.48"
"1994-07-28","USD","101.1"
"1994-07-29","USD","101.87"
"1994-08-01","USD","100.99"
"1994-08-02","USD","101.27"
"1994-08-03","USD","101.5"
"1994-08-04","USD","101.04"
"1994-08-05","USD","109.9"
"1994-08-08","USD","109.52"
"1994-08-09","USD","109.81"
"1994-08-10","USD","109.48"
"1994-08-11","USD","109.79"
"1994-08-12","USD","108.52"
"1994-08-15","USD","108.6"
"1994-08-16","USD","108.82"
"1994-08-17","USD","108.86"
"1994-08-18","USD","108.58"
"1994-08-19","USD","108.04"
"1994-08-22","USD","107.72"
"1994-08-23","USD","107.57"
"1994-08-24","USD","108.03"
"1994-08-25","USD","108.16"
"1994-08-26","USD","108.03"
"1994-08-29","USD","109.48"
"1994-08-30","USD","109.72"
"1994-08-31","USD","109.62"
"1994-09-01","USD","109.54"
"1994-09-02","USD","109.3"
"1994-09-05","USD","108.43"
"1994-09-06","USD","107.96"
"1994-09-07","USD","108.08"
"1994-09-08","USD","108.32"
"1994-09-09","USD","108.66"
"1994-09-12","USD","107.86"
"1994-09-13","USD","107.83"
"1994-09-14","USD","107.71"
"1994-09-15","USD","108.03"
"1994-09-16","USD","108.26"
"1994-09-19","USD","107.97"
"1994-09-20","USD","108.35"
"1994-09-21","USD","108"
"1994-09-22","USD","107.94"
"1994-09-23","USD","107.94"
"1994-09-26","USD","108.21"
"1994-09-27","USD","108.08"
"1994-09-28","USD","107.75"
"1994-09-29","USD","107.97"
"1994-09-30","USD","107.88"
"1994-10-03","USD","108.31"
"1994-10-04","USD","107.97"
"1994-10-05","USD","107.81"
"1994-10-06","USD","107.73"
"1994-10-07","USD","107.55"
"1994-10-10","USD","108.02"
"1994-10-11","USD","109.03"
"1994-10-12","USD","108.96"
"1994-10-13","USD","108.78"
"1994-10-14","USD","108.11"
"1994-10-17","USD","107.17"
"1994-10-18","USD","107.14"
"1994-10-19","USD","106.98"
"1994-10-20","USD","107.05"
"1994-10-21","USD","106.64"
"1994-10-24","USD","107.09"
"1994-10-25","USD","106.55"
"1994-10-26","USD","106.86"
"1994-10-27","USD","106.71"
"1994-10-28","USD","106.83"
"1994-10-31","USD","107.49"
"1994-11-01","USD","106.92"
"1994-11-02","USD","106.86"
"1994-11-03","USD","107.62"
"1994-11-04","USD","108.07"
"1994-11-07","USD","107.77"
"1994-11-08","USD","107.76"
"1994-11-09","USD","108.37"
"1994-11-10","USD","108.44"
"1994-11-11","USD","108.44"
"1994-11-14","USD","109.14"
"1994-11-16","USD","109.65"
"1994-11-17","USD","109.5"
"1994-11-18","USD","109.69"
"1994-11-21","USD","109.98"
"1994-11-22","USD","109.61"
"1994-11-23","USD","109.43"
"1994-11-24","USD","109.89"
"1994-11-25","USD","109.9"
"1994-11-28","USD","110.15"
"1994-11-29","USD","111.14"
"1994-11-30","USD","111.41"
"1994-12-01","USD","111.28"
"1994-12-02","USD","111.64"
"1994-12-05","USD","111.73"
"1994-12-06","USD","111.5"
"1994-12-07","USD","111.31"
"1994-12-09","USD","111.82"
"1994-12-12","USD","111.78"
"1994-12-13","USD","111.63"
"1994-12-14","USD","111.6"
"1994-12-15","USD","111.59"
"1994-12-16","USD","111.49"
"1994-12-19","USD","111.75"
"1994-12-20","USD","111.63"
"1994-12-21","USD","111.57"
"1994-12-22","USD","111.94"
"1994-12-23","USD","111.86"
"1994-12-27","USD","111.98"
"1994-12-28","USD","112.01"
"1994-12-29","USD","111.16"
"1994-12-30","USD","110.69"
"1995-01-02","USD","110.75"
"1995-01-03","USD","112.53"
"1995-01-04","USD","112.61"
"1995-01-05","USD","112.42"
"1995-01-06","USD","112.21"
"1995-01-09","USD","112.67"
"1995-01-10","USD","111.85"
"1995-01-11","USD","111.85"
"1995-01-12","USD","111.99"
"1995-01-13","USD","111.6"
"1995-01-16","USD","111.75"
"1995-01-17","USD","111.53"
"1995-01-18","USD","111.45"
"1995-01-19","USD","111.77"
"1995-01-20","USD","110.91"
"1995-01-23","USD","110.77"
"1995-01-24","USD","110.66"
"1995-01-25","USD","110.46"
"1995-01-26","USD","110.99"
"1995-01-27","USD","110.87"
"1995-01-30","USD","110.87"
"1995-01-31","USD","110.64"
"1995-02-01","USD","111.39"
"1995-02-02","USD","111.22"
"1995-02-03","USD","111.23"
"1995-02-06","USD","111.77"
"1995-02-07","USD","111.85"
"1995-02-08","USD","111.95"
"1995-02-09","USD","111.74"
"1995-02-10","USD","111.7"
"1995-02-13","USD","111.25"
"1995-02-14","USD","113.62"
"1995-02-15","USD","113.08"
"1995-02-16","USD","112.72"
"1995-02-17","USD","111.85"
"1995-02-20","USD","111.52"
"1995-02-21","USD","111.65"
"1995-02-22","USD","111.92"
"1995-02-23","USD","111.68"
"1995-02-24","USD","111.58"
"1995-02-27","USD","111.47"
"1995-02-28","USD","111.74"
"1995-03-01","USD","111.66"
"1995-03-02","USD","111.54"
"1995-03-03","USD","110.95"
"1995-03-06","USD","108.86"
"1995-03-07","USD","109"
"1995-03-08","USD","107.84"
"1995-03-09","USD","109.16"
"1995-03-10","USD","109.63"
"1995-03-13","USD","120.03"
"1995-03-14","USD","119.96"
"1995-03-16","USD","119.28"
"1995-03-17","USD","119.27"
"1995-03-20","USD","120.39"
"1995-03-21","USD","119.96"
"1995-03-22","USD","120.92"
"1995-03-23","USD","120.6"
"1995-03-24","USD","120.67"
"1995-03-27","USD","121.07"
"1995-03-28","USD","120.4"
"1995-03-29","USD","119.36"
"1995-03-30","USD","119.65"
"1995-03-31","USD","119.72"
"1995-04-03","USD","119.43"
"1995-04-04","USD","119.75"
"1995-04-05","USD","119.22"
"1995-04-06","USD","119.47"
"1995-04-07","USD","119.28"
"1995-04-10","USD","120.3"
"1995-04-11","USD","121.36"
"1995-04-12","USD","120.96"
"1995-04-13","USD","120.95"
"1995-04-14","USD","120.52"
"1995-04-18","USD","119.38"
"1995-04-19","USD","119.26"
"1995-04-20","USD","120.34"
"1995-04-21","USD","121.05"
"1995-04-24","USD","119.99"
"1995-04-25","USD","120.34"
"1995-04-26","USD","121.17"
"1995-04-27","USD","120.6"
"1995-04-28","USD","121.1"
"1995-05-02","USD","121.49"
"1995-05-03","USD","121.1"
"1995-05-04","USD","121.35"
"1995-05-05","USD","121.4"
"1995-05-08","USD","120.99"
"1995-05-09","USD","121.28"
"1995-05-10","USD","121.6"
"1995-05-11","USD","123.24"
"1995-05-12","USD","125.56"
"1995-05-15","USD","125.31"
"1995-05-16","USD","125.61"
"1995-05-17","USD","125.14"
"1995-05-18","USD","125.99"
"1995-05-19","USD","125.85"
"1995-05-22","USD","126.25"
"1995-05-23","USD","126.17"
"1995-05-24","USD","126.99"
"1995-05-25","USD","125.95"
"1995-05-26","USD","123.32"
"1995-05-29","USD","123.44"
"1995-05-30","USD","123.69"
"1995-05-31","USD","123.52"
"1995-06-01","USD","126.22"
"1995-06-02","USD","124.94"
"1995-06-06","USD","125.21"
"1995-06-07","USD","125.18"
"1995-06-08","USD","125.84"
"1995-06-09","USD","125.22"
"1995-06-12","USD","125.29"
"1995-06-13","USD","125.01"
"1995-06-14","USD","125.71"
"1995-06-15","USD","125.8"
"1995-06-16","USD","125.74"
"1995-06-19","USD","125.47"
"1995-06-20","USD","125.37"
"1995-06-21","USD","125.34"
"1995-06-22","USD","124.99"
"1995-06-23","USD","125.63"
"1995-06-26","USD","125.37"
"1995-06-27","USD","125.51"
"1995-06-28","USD","125.88"
"1995-06-29","USD","126.48"
"1995-06-30","USD","125.84"
"1995-07-03","USD","125.66"
"1995-07-04","USD","125.56"
"1995-07-05","USD","125.83"
"1995-07-06","USD","125.86"
"1995-07-07","USD","126.03"
"1995-07-10","USD","126.49"
"1995-07-11","USD","126.67"
"1995-07-12","USD","127.02"
"1995-07-13","USD","127.26"
"1995-07-14","USD","126.37"
"1995-07-17","USD","126.73"
"1995-07-18","USD","126.58"
"1995-07-19","USD","126.26"
"1995-07-20","USD","126.16"
"1995-07-21","USD","126.56"
"1995-07-24","USD","126.39"
"1995-07-25","USD","126.45"
"1995-07-26","USD","126.82"
"1995-07-27","USD","126.48"
"1995-07-28","USD","126.49"
"1995-07-31","USD","126.22"
"1995-08-01","USD","126.57"
"1995-08-02","USD","126.7"
"1995-08-03","USD","127.18"
"1995-08-04","USD","127.43"
"1995-08-07","USD","127.45"
"1995-08-08","USD","128.27"
"1995-08-09","USD","128.27"
"1995-08-10","USD","128.48"
"1995-08-11","USD","129.34"
"1995-08-14","USD","129.67"
"1995-08-15","USD","130.5"
"1995-08-16","USD","131.98"
"1995-08-17","USD","132.78"
"1995-08-18","USD","132.39"
"1995-08-21","USD","132.54"
"1995-08-22","USD","133.02"
"1995-08-23","USD","133.17"
"1995-08-24","USD","133.06"
"1995-08-25","USD","132.8"
"1995-08-28","USD","132.66"
"1995-08-29","USD","132.75"
"1995-08-30","USD","133.16"
"1995-08-31","USD","132.77"
"1995-09-01","USD","133.09"
"1995-09-04","USD","132.66"
"1995-09-05","USD","133.13"
"1995-09-06","USD","133.71"
"1995-09-07","USD","133.92"
"1995-09-08","USD","134.5"
"1995-09-11","USD","133.47"
"1995-09-12","USD","134.13"
"1995-09-13","USD","134.68"
"1995-09-14","USD","134.87"
"1995-09-15","USD","135.16"
"1995-09-18","USD","134.97"
"1995-09-19","USD","134.97"
"1995-09-20","USD","134.89"
"1995-09-21","USD","133.23"
"1995-09-22","USD","132.34"
"1995-09-25","USD","132.65"
"1995-09-26","USD","133.07"
"1995-09-27","USD","132.99"
"1995-09-28","USD","132.33"
"1995-09-29","USD","132.5"
"1995-10-02","USD","133.3"
"1995-10-03","USD","133.21"
"1995-10-04","USD","133.74"
"1995-10-05","USD","134.14"
"1995-10-06","USD","133.88"
"1995-10-09","USD","133.61"
"1995-10-10","USD","134.06"
"1995-10-11","USD","134.19"
"1995-10-12","USD","134.09"
"1995-10-13","USD","134.21"
"1995-10-16","USD","134.01"
"1995-10-17","USD","134.32"
"1995-10-18","USD","133.84"
"1995-10-19","USD","134.14"
"1995-10-20","USD","133.99"
"1995-10-24","USD","133"
"1995-10-25","USD","133.45"
"1995-10-26","USD","133.76"
"1995-10-27","USD","133.42"
"1995-10-30","USD","134.55"
"1995-10-31","USD","134.61"
"1995-11-01","USD","134.57"
"1995-11-02","USD","135.35"
"1995-11-03","USD","135.62"
"1995-11-06","USD","135.22"
"1995-11-07","USD","135.28"
"1995-11-08","USD","135.16"
"1995-11-09","USD","135.66"
"1995-11-10","USD","135.36"
"1995-11-13","USD","135.5"
"1995-11-14","USD","135.85"
"1995-11-15","USD","135.03"
"1995-11-16","USD","135.42"
"1995-11-17","USD","135.31"
"1995-11-20","USD","136.06"
"1995-11-21","USD","135.74"
"1995-11-22","USD","135.62"
"1995-11-23","USD","135.97"
"1995-11-24","USD","135.7"
"1995-11-27","USD","136.32"
"1995-11-28","USD","136.88"
"1995-11-29","USD","137.19"
"1995-11-30","USD","137.58"
"1995-12-01","USD","138.21"
"1995-12-04","USD","137.86"
"1995-12-05","USD","137.83"
"1995-12-06","USD","137.81"
"1995-12-07","USD","138.32"
"1995-12-08","USD","138.65"
"1995-12-11","USD","138.96"
"1995-12-12","USD","139.11"
"1995-12-13","USD","139.74"
"1995-12-14","USD","139.98"
"1995-12-15","USD","139.21"
"1995-12-18","USD","138.99"
"1995-12-19","USD","138.85"
"1995-12-20","USD","139.51"
"1995-12-21","USD","139.45"
"1995-12-22","USD","139.81"
"1995-12-27","USD","139.43"
"1995-12-28","USD","139.55"
"1995-12-29","USD","139.47"
"1996-01-02","USD","139.58"
"1996-01-03","USD","139.7"
"1996-01-04","USD","140.25"
"1996-01-05","USD","139.94"
"1996-01-08","USD","139.3"
"1996-01-09","USD","139.59"
"1996-01-10","USD","139.21"
"1996-01-11","USD","139.22"
"1996-01-12","USD","140.21"
"1996-01-15","USD","140.42"
"1996-01-16","USD","141.38"
"1996-01-17","USD","141.83"
"1996-01-18","USD","142.36"
"1996-01-19","USD","143.13"
"1996-01-22","USD","143.57"
"1996-01-23","USD","143.39"
"1996-01-24","USD","144.16"
"1996-01-25","USD","144.16"
"1996-01-26","USD","145.06"
"1996-01-29","USD","145.47"
"1996-01-30","USD","145"
"1996-01-31","USD","145.31"
"1996-02-01","USD","145.26"
"1996-02-02","USD","145.05"
"1996-02-05","USD","144.59"
"1996-02-06","USD","144.23"
"1996-02-07","USD","144.57"
"1996-02-08","USD","145.02"
"1996-02-09","USD","144.77"
"1996-02-12","USD","144.49"
"1996-02-13","USD","144.8"
"1996-02-14","USD","144.61"
"1996-02-15","USD","144.65"
"1996-02-16","USD","144.69"
"1996-02-19","USD","143.74"
"1996-02-20","USD","143.9"
"1996-02-21","USD","143.91"
"1996-02-22","USD","144.1"
"1996-02-23","USD","144.24"
"1996-02-26","USD","143.61"
"1996-02-27","USD","143.8"
"1996-02-28","USD","143.77"
"1996-02-29","USD","144.62"
"1996-03-01","USD","145.43"
"1996-03-04","USD","145.09"
"1996-03-05","USD","145.24"
"1996-03-06","USD","145.1"
"1996-03-07","USD","145.9"
"1996-03-08","USD","145.62"
"1996-03-11","USD","146.09"
"1996-03-12","USD","146.19"
"1996-03-13","USD","145.98"
"1996-03-14","USD","145.91"
"1996-03-18","USD","145.82"
"1996-03-19","USD","146.2"
"1996-03-20","USD","145.97"
"1996-03-21","USD","146.31"
"1996-03-22","USD","146.65"
"1996-03-25","USD","146.3"
"1996-03-26","USD","146.33"
"1996-03-27","USD","146.88"
"1996-03-28","USD","147.11"
"1996-03-29","USD","146.72"
"1996-04-01","USD","147.04"
"1996-04-02","USD","146.91"
"1996-04-03","USD","147.08"
"1996-04-04","USD","147.17"
"1996-04-05","USD","147.11"
"1996-04-09","USD","147.35"
"1996-04-10","USD","148.21"
"1996-04-11","USD","148.56"
"1996-04-12","USD","148.49"
"1996-04-15","USD","148.91"
"1996-04-16","USD","149.02"
"1996-04-17","USD","149.02"
"1996-04-18","USD","149.08"
"1996-04-19","USD","148.76"
"1996-04-22","USD","149.57"
"1996-04-23","USD","149.59"
"1996-04-24","USD","149.76"
"1996-04-25","USD","150.28"
"1996-04-26","USD","150.72"
"1996-04-29","USD","150.21"
"1996-04-30","USD","150.89"
"1996-05-02","USD","151.28"
"1996-05-03","USD","151.1"
