1991-11-21	829	829	829	829	
1991-11-22	822.67	822.67	822.67	822.67	
1991-11-25	827.59	827.59	827.59	827.59	
1991-11-26	823.49	823.49	823.49	823.49	
1991-11-27	813.68	813.68	813.68	813.68	
1991-11-28	814.46	814.46	814.46	814.46	
1991-11-29	814.81	814.81	814.81	814.81	
1991-12-02	815.03	815.03	815.03	815.03	
1991-12-03	815.55	815.55	815.55	815.55	
1991-12-04	816.38	816.38	816.38	816.38	
1991-12-05	815.31	815.31	815.31	815.31	
1991-12-06	817.6	817.6	817.6	817.6	
1991-12-09	820.29	820.29	820.29	820.29	
1991-12-10	819.28	819.28	819.28	819.28	
1991-12-12	819.44	819.44	819.44	819.44	
1991-12-13	819.64	819.64	819.64	819.64	
1991-12-16	819.61	819.61	819.61	819.61	
1991-12-17	820.31	820.31	820.31	820.31	
1991-12-19	830.09	830.09	830.09	830.09	
1991-12-20	831.35	831.35	831.35	831.35	
1991-12-23	834.76	834.76	834.76	834.76	
1991-12-27	840.7	840.7	840.7	840.7	
1991-12-28	848.41	848.41	848.41	848.41	
1991-12-30	852.04	852.04	852.04	852.04	
1991-12-31	838.32	838.32	838.32	838.32	
1992-01-06	838.62	838.62	838.62	838.62	
1992-01-07	837.11	837.11	837.11	837.11	
1992-01-08	838.25	838.25	838.25	838.25	
1992-01-09	843.84	843.84	843.84	843.84	
1992-01-10	851.02	851.02	851.02	851.02	
1992-01-13	859.77	859.77	859.77	859.77	
1992-01-14	860.56	860.56	860.56	860.56	
1992-01-15	860.68	860.68	860.68	860.68	
1992-01-16	861.08	861.08	861.08	861.08	
1992-01-17	855.41	855.41	855.41	855.41	
1992-01-20	863.02	863.02	863.02	863.02	
1992-01-21	866.9	866.9	866.9	866.9	
1992-01-22	865.91	865.91	865.91	865.91	
1992-01-23	861.26	861.26	861.26	861.26	
1992-01-24	854.97	854.97	854.97	854.97	
1992-01-27	847.45	847.45	847.45	847.45	
1992-01-28	838.37	838.37	838.37	838.37	
1992-01-29	837.31	837.31	837.31	837.31	
1992-01-30	838.95	838.95	838.95	838.95	
1992-01-31	853.97	853.97	853.97	853.97	
1992-02-03	856	856	856	856	
1992-02-04	857.99	857.99	857.99	857.99	
1992-02-05	855.57	855.57	855.57	855.57	
1992-02-06	853.94	853.94	853.94	853.94	
1992-02-07	850.85	850.85	850.85	850.85	
1992-02-10	853.34	853.34	853.34	853.34	
1992-02-11	855.84	855.84	855.84	855.84	
1992-02-12	856.42	856.42	856.42	856.42	
1992-02-13	854.85	854.85	854.85	854.85	
1992-02-14	848.47	848.47	848.47	848.47	
1992-02-17	847.15	847.15	847.15	847.15	
1992-02-18	839.5	839.5	839.5	839.5	
1992-02-19	834.71	834.71	834.71	834.71	
1992-02-20	831.61	831.61	831.61	831.61	
1992-02-21	839	839	839	839	
1992-02-24	841.55	841.55	841.55	841.55	
1992-02-25	838.11	838.11	838.11	838.11	
1992-02-26	832.02	832.02	832.02	832.02	
1992-02-27	842.32	842.32	842.32	842.32	
1992-02-28	848.91	848.91	848.91	848.91	
1992-03-02	859.36	859.36	859.36	859.36	
1992-03-03	871.14	871.14	871.14	871.14	
1992-03-04	867.74	867.74	867.74	867.74	
1992-03-05	864.85	864.85	864.85	864.85	
1992-03-06	868.41	868.41	868.41	868.41	
1992-03-09	867.7	867.7	867.7	867.7	
1992-03-10	871.77	871.77	871.77	871.77	
1992-03-11	875.06	875.06	875.06	875.06	
1992-03-12	874.74	874.74	874.74	874.74	
1992-03-13	879.72	879.72	879.72	879.72	
1992-03-16	879.92	879.92	879.92	879.92	
1992-03-17	891.83	891.83	891.83	891.83	
1992-03-18	904.65	904.65	904.65	904.65	
1992-03-19	909.8	909.8	909.8	909.8	
1992-03-20	925.48	925.48	925.48	925.48	
1992-03-23	929.8	929.8	929.8	929.8	
1992-03-24	920.58	920.58	920.58	920.58	
1992-03-25	931.48	931.48	931.48	931.48	
1992-03-26	932.71	932.71	932.71	932.71	
1992-03-27	923.69	923.69	923.69	923.69	
1992-03-30	926.29	926.29	926.29	926.29	
1992-03-31	930.68	930.68	930.68	930.68	
1992-04-01	928.18	928.18	928.18	928.18	
1992-04-02	927.31	927.31	927.31	927.31	
1992-04-03	930	930	930	930	
1992-04-06	925.12	925.12	925.12	925.12	
1992-04-07	922.23	922.23	922.23	922.23	
1992-04-08	918.95	918.95	918.95	918.95	
1992-04-09	913.73	913.73	913.73	913.73	
1992-04-10	917.61	917.61	917.61	917.61	
1992-04-13	924.51	924.51	924.51	924.51	
1992-04-14	927.15	927.15	927.15	927.15	
1992-04-15	925.97	925.97	925.97	925.97	
1992-04-16	928.59	928.59	928.59	928.59	
1992-04-17	922.51	922.51	922.51	922.51	
1992-04-21	917.45	917.45	917.45	917.45	
1992-04-22	930.18	930.18	930.18	930.18	
1992-04-23	942.94	942.94	942.94	942.94	
1992-04-24	941.31	941.31	941.31	941.31	
1992-04-27	964.48	964.48	964.48	964.48	
1992-04-28	965.58	965.58	965.58	965.58	
1992-04-29	962.26	962.26	962.26	962.26	
1992-04-30	961.74	961.74	961.74	961.74	
