date,value
2000-10-13,1.115858616234192
2000-10-16,4.884933918630281
2000-10-17,4.121292352761088
2000-10-18,3.2076507868955275
2000-10-19,6.704009221026354
2000-10-20,6.220367655157162
2000-10-24,7.5358013916876985
2000-10-25,8.112159825818537
2000-10-26,10.758518259952979
2000-10-27,8.094876694083808
2000-10-30,3.763951996479875
2000-10-31,4.850310430614343
2000-11-02,0.413027298879598
2000-11-03,-2.2006142669895894
2000-11-06,-1.6315389645934886
2000-11-07,-0.2751805304590391
2000-11-08,0.5511779036717712
2000-11-09,0.28753633780260657
2000-11-10,-3.2161052280629576
2000-11-13,-1.6170299256668557
2000-11-14,-1.5806714915360374
2000-11-15,-2.1343130574015845
2000-11-16,-2.267954623270782
2000-11-17,-1.771596189136318
2000-11-20,-0.9625208867402364
2000-11-21,-0.6961624526094283
2000-11-22,1.4901959815213957
2000-11-23,2.136554415655837
2000-11-24,3.112912849786653
2000-11-27,3.8519881521827415
2000-11-28,2.3083465863172137
2000-11-29,-0.5252949795519726
2000-11-30,-2.59893654541753
2000-12-01,-3.0725781112867026
2000-12-04,-6.713502808890638
2000-12-05,-6.217144374756174
2000-12-06,-5.970785940625348
2000-12-07,-6.614427506494536
2000-12-08,-5.168069072360083
2000-12-11,-3.3089937699639904
2000-12-12,-3.3426353358331937
2000-12-13,-2.996276901698735
2000-12-14,-3.6599184675679055
2000-12-15,-6.513560033433464
2000-12-18,-7.314484731037368
2000-12-19,-6.398126296906554
2000-12-20,4.568410410378476
2000-12-21,0.9940423036784978
2000-12-22,0.3096741969789605
2000-12-27,-1.5421663365200686
2000-12-28,0.013465556779948429
2000-12-29,0.5490974500804384
2001-01-02,-2.248374976719049
2001-01-03,-2.9827430834185975
2001-01-04,-2.1671111901185895
2001-01-05,-4.3814792968180996
2001-01-08,-3.474583616917613
2001-01-09,-0.908951723617605
2001-01-10,-0.6433198303171253
2001-01-11,-2.1676879370171207
2001-01-12,-2.7420560437166444
2001-01-15,-2.5751603638161384
2001-01-16,-2.159528470516136
2001-01-17,-1.543896577215662
2001-01-18,-1.998264683915636
2001-01-19,-3.11263279061518
2001-01-22,-0.5457371107146685
2001-01-23,-2.140105217414657
2001-01-24,-1.024473324114183
2001-01-25,1.3511585691858272
2001-01-26,0.7867904624862945
2001-01-29,2.0236861423867936
2001-01-30,3.7693180356868083
2001-01-31,0.3549499289872813
2001-02-01,-1.3394181777127017
2001-02-02,-0.17378628441224464
2001-02-05,-0.8768906045117433
2001-02-06,-1.2712587112117149
2001-02-07,-0.22562681791126238
2001-02-08,0.2700050753887524
2001-02-09,1.755636968689231
2001-02-12,-0.3374673514102824
2001-02-13,-1.0718354581102574
2001-02-14,0.24379643519020533
2001-02-15,1.4994283284902394
2001-02-16,1.5050602217906999
2001-02-19,-1.4080440983088067
2001-02-20,0.007587794991223973
2001-02-21,-0.9267803117083133
2001-02-22,2.1388515815916946
2001-02-23,1.9544834748921573
2001-02-26,0.9713791547926576
2001-02-27,0.7270110480926917
2001-02-28,-0.24735705860683765
2001-03-01,-2.281725165306824
2001-03-02,-5.196093272006351
2001-03-05,-4.009197592105863
2001-03-06,-3.1935656988058554
2001-03-07,-4.117933805505373
2001-03-08,-5.032301912205355
2001-03-09,-5.536670018904886
2001-03-12,-4.649774339004409
2001-03-13,-3.5541424457043718
2001-03-14,-0.46851055240392725
2001-03-19,0.14964891409707093
2001-03-20,-0.9447191926029177
2001-03-21,-0.26908729930244135
2001-03-22,0.7065445939975632
2001-03-23,1.1921764872980418
2001-03-26,1.709072167198542
2001-03-27,1.814704060498542
2001-03-28,1.3703359537990139
2001-03-29,2.66596784709904
2001-03-30,2.981599740399048
2001-04-02,3.1584954202999995
2001-04-03,1.1741273136000245
2001-04-04,-0.4402407930995196
2001-04-05,-1.7846088997995082
2001-04-06,-0.6789770064994798
2001-04-09,-0.4220813265985157
2001-04-10,0.9035505667014831
2001-04-11,3.469182460001946
2001-04-12,3.484814353301971
2001-04-13,2.360446246601981
2001-04-17,4.672973819802962
2001-04-18,3.8486057131034386
2001-04-19,4.014237606403441
2001-04-20,2.579869499703449
2001-04-23,1.376765179604405
2001-04-24,2.5523970729044265
2001-04-25,4.028028966204886
2001-04-26,3.1636608595049154
2001-04-27,2.5392927528049256
2001-05-02,6.757452219306373
2001-05-03,5.693084112606385
2001-05-04,1.8387160059063774
2001-05-07,0.425611685807354
2001-05-08,0.4512435791073699
2001-05-09,-0.21312452759264033
2001-05-10,-0.20749263429215148
2001-05-11,0.06813925900786444
2001-05-14,-0.02496506109119423
2001-05-15,-0.17933316779118513
2001-05-16,-0.5237012744911453
2001-05-17,-0.13806938119068946
2001-05-18,1.3775625121093356
2001-05-21,2.7644581920102667
2001-05-22,2.7200900853102894
2001-05-23,4.465721978610304
2001-05-24,3.491353871910775
2001-05-25,3.4069857652108055
2001-05-28,2.4538814451117332
2001-05-29,2.629513338411755
2001-05-30,3.205145231711782
2001-05-31,3.4007771250122403
2001-06-01,5.946409018312266
2001-06-05,5.468936591513227
2001-06-06,2.494568484813243
2001-06-07,3.6302003781137273
2001-06-08,3.7958322714137296
2001-06-11,3.872727951314687
2001-06-12,3.228359844614687
2001-06-13,0.18399173791470957
2001-06-14,1.4096236312151689
2001-06-15,-1.6147444754847982
2001-06-18,-2.997848795583849
2001-06-19,-2.542216902283826
2001-06-20,-1.656585008983825
2001-06-21,-3.03095311568336
2001-06-22,-1.8853212223833395
2001-06-25,-3.3284255424828473
2001-06-26,-4.39279364918238
2001-06-27,-3.957161755882339
2001-06-28,-3.721529862581889
2001-06-29,-1.1158979692818605
2001-07-02,0.39099771061862043
2001-07-03,-0.7633703960808873
2001-07-04,-0.42773850278089753
2001-07-05,1.0778933905195913
2001-07-06,4.053525283819596
2001-07-09,6.43042096372011
2001-07-10,3.6760528570205793
2001-07-11,7.251684750320578
2001-07-12,4.087316643621051
2001-07-13,6.102948536921076
2001-07-16,5.579844216821556
2001-07-17,3.3254761101220254
2001-07-18,-0.8788919965779485
2001-07-19,-5.493260103277493
2001-07-20,-5.167628209977465
2001-07-23,-4.890732530076974
2001-07-24,-5.725100636776489
2001-07-25,-6.769468743476494
2001-07-26,-7.083836850175999
2001-07-27,-5.52820495687601
2001-07-30,-5.811309276975493
2001-07-31,-4.925677383675037
2001-08-01,-6.12004549037502
2001-08-02,-6.62441359707455
2001-08-03,-6.058781703774542
2001-08-06,-6.251886023874022
2001-08-07,2.7506863861017337
2001-08-08,2.1317232636318693
2001-08-09,0.24276014116199462
2001-08-10,-2.2962029813078573
2001-08-13,-2.663092348713832
2001-08-14,-2.0820554711837076
2001-08-15,-2.211018593653563
2001-08-16,1.980018283876575
2001-08-17,1.6510551614067026
2001-08-21,1.005202671530867
2001-08-22,-0.7737604509389939
2001-08-23,-0.6727235734088879
2001-08-24,-2.3416866958750973
2001-08-27,-0.34857606328469615
2001-08-28,0.702460814245427
2001-08-29,-0.3365023082244534
2001-08-30,-0.9854654306906809
2001-08-31,-1.544428553160543
2001-09-03,-1.831317920570143
2001-09-04,0.8197189569599743
2001-09-05,1.2107558344937672
2001-09-06,2.411792712023896
2001-09-07,1.1128295895540248
2001-09-10,-1.6640597778555843
2001-09-11,-0.44302290032180736
2001-09-12,0.9480139772083191
2001-09-13,-0.27094914526153957
2001-09-14,-1.5199122677314278
2001-09-17,-3.2468016351410256
2001-09-18,-2.605764757607261
2001-09-19,-2.8047278800771096
2001-09-20,-1.8136910025469888
2001-09-21,-1.4826541250168646
2001-09-24,2.370456507577188
2001-09-25,1.0514933851073067
2001-09-26,-1.7274697373625543
2001-09-27,-2.2364328598324335
2001-09-28,-1.1553959823022808
2001-10-01,-0.6322853497082406
2001-10-02,-0.13124847217812885
2001-10-03,-1.1302115946479887
2001-10-04,-0.05917471711785538
2001-10-05,-1.1281378395877368
2001-10-08,0.8549727930063113
2001-10-09,-0.10399032946355646
2001-10-10,0.1570465480665746
2001-10-11,-0.5519165744032932
2001-10-12,1.5791203031304804
2001-10-15,0.7022309357208769
2001-10-16,1.3432678132510034
2001-10-17,0.9443046907811379
2001-10-18,0.5353415683149194
2001-10-19,-0.21362155415496886
2001-10-24,1.161562833499346
2001-10-25,1.172599711029477
2001-10-26,2.0936365885596047
2001-10-29,0.9967472211500024
2001-10-30,1.0677840986837737
2001-11-05,-0.3159946361317907
2001-11-06,-1.6349577586016721
2001-11-07,-3.3239208810715297
2001-11-08,-3.0028840035413964
2001-11-09,-1.9518471260112733
2001-11-12,-2.888736493417241
2001-11-13,-1.4976996158871145
2001-11-14,0.4933372616430347
2001-11-15,0.18437413917317258
2001-11-16,1.4654110167032854
2001-11-19,2.2285216492973348
2001-11-20,0.3995585268274624
2001-11-21,0.780595404357598
2001-11-22,2.2116322818877165
2001-11-23,1.9226691594215026
2001-11-26,1.55577979201189
2001-11-27,1.8468166695420223
2001-11-28,1.337853547072143
2001-11-29,1.1588904246022764
2001-11-30,2.8999273021360636
2001-12-03,1.5130379347264409
2001-12-04,0.764074812256581
2001-12-05,0.48511168978672004
2001-12-06,1.1161485673204936
2001-12-07,0.4871854448506099
2001-12-10,2.0702960774410144
2001-12-11,0.8213329549711545
2001-12-12,-0.3776301674950844
2001-12-13,-0.516593289964959
2001-12-14,-2.015556412434819
2001-12-17,-2.3824457798444314
2001-12-18,-3.0514089023106408
2001-12-19,-2.4003720247805234
2001-12-20,-1.9293351472503844
2001-12-21,-2.3082982697202397
2001-12-27,-1.4520770045358233
2001-12-28,-1.2110401270057025
2002-01-02,-5.085855739351388
2002-01-03,-5.284818861821265
2002-01-04,-4.763781984291114
2002-01-07,-5.050671351697105
2002-01-08,-4.17963447416696
2002-01-09,-3.888597596636828
2002-01-10,-4.577560719106685
2002-01-11,-3.1565238415729198
2002-01-14,-4.173413208982538
2002-01-15,-3.222376331452409
2002-01-16,-1.0713394539222634
2002-01-17,-3.3603025763885057
2002-01-18,-3.6592656988583485
2002-01-21,-4.336155066267963
2002-01-22,-3.6651181887378357
2002-01-23,-4.20408131120405
2002-01-24,-1.5730444336739424
2002-01-25,-0.4420075561438068
2002-01-28,0.6311030764466068
2002-01-29,2.4821399539803792
2002-01-30,2.5431768315104932
2002-01-31,3.5442137090406334
2002-02-01,2.8252505865707747
2002-02-04,3.418361219164808
2002-02-05,1.649398096694938
2002-02-06,1.5904349742250758
2002-02-07,1.7114718517551921
2002-02-08,0.3925087292853391
2002-02-11,0.65561936187936
2002-02-12,0.5166562394094854
2002-02-13,0.31769311693963687
2002-02-14,1.61872999446976
2002-02-15,-0.5702331280000976
2002-02-18,-0.05712249540607672
2002-02-19,1.7439143821240464
2002-02-20,1.614951259654191
2002-02-21,2.165988137184314
2002-02-22,2.1570250147144634
2002-02-25,1.0101356473084877
2002-02-26,1.2211725248386074
2002-02-27,3.102209402368743
2002-02-28,3.323246279898882
2002-03-01,3.844283157432642
2002-03-04,5.027393790023041
2002-03-05,3.6084306675531934
2002-03-06,3.26946754508333
2002-03-07,2.8805044226170935
2002-03-08,4.091541300147213
2002-03-11,3.5746519327376234
2002-03-12,4.305688810267753
2002-03-13,4.02672568780153
2002-03-14,1.9977625653316409
2002-03-18,2.921910075452189
2002-03-19,2.8929469529859375
2002-03-20,3.6539838305160686
2002-03-21,2.465020708046211
2002-03-22,3.2760575855763534
2002-03-25,3.399168218170388
2002-03-26,3.130205095700518
2002-03-27,3.141241973230649
2002-03-28,3.082278850760787
2002-03-29,3.13331572829091
2002-04-02,1.5574632384150675
2002-04-03,1.5585001159452077
2002-04-04,0.879536993475341
2002-04-05,1.8405738710054607
2002-04-08,2.9136845035995123
2002-04-09,2.4147213811296524
2002-04-10,1.0657582586597698
2002-04-11,1.2367951361898974
2002-04-12,1.4478320137236835
2002-04-15,1.6409426463140733
2002-04-16,1.4019795238442043
2002-04-17,1.5230164013743206
2002-04-18,1.6540532789080942
2002-04-19,1.345090156438232
2002-04-22,1.4982007890286297
2002-04-23,1.239237666558779
2002-04-24,0.8802745440889055
2002-04-25,1.551311421622671
2002-04-26,2.6823482991528067
2002-04-29,1.2654589317431828
2002-04-30,1.1064958092733264
2002-05-02,1.1385695643372173
2002-05-03,1.8496064418673654
2002-05-06,-0.02728292554223799
2002-05-07,-0.49624604800845873
2002-05-10,0.2668645845819242
2002-05-13,1.1499752171759496
2002-05-14,2.461012094706092
2002-05-15,3.1020489722362186
2002-05-16,2.233085849766354
2002-05-17,2.354122727296499
2002-05-21,2.9882702374206644
2002-05-22,1.0293071149507966
2002-05-23,0.8203439924809288
2002-05-24,1.6013808700110417
2002-05-27,1.944491502605075
2002-05-28,1.375528380135222
2002-05-29,1.5265652576653395
2002-05-30,-0.2323978648045113
2002-05-31,-0.44136098727074113
2002-06-03,-0.3282503546803355
2002-06-04,-1.0372134771502033
2002-06-05,-0.876176599620095
2002-06-06,-1.6751397220863282
2002-06-07,-2.384102844556196
2002-06-10,-2.690992211965778
2002-06-11,-3.5099553344356593
2002-06-12,-3.5489184569018732
2002-06-13,-2.3378815793717536
2002-06-14,-3.416844701841626
2002-06-17,-2.8837340692512328
2002-06-18,-2.6326971917174546
2002-06-19,-3.4116603141873156
2002-06-20,-3.700623436657196
2002-06-21,-3.5295865591270683
2002-06-24,-4.04647592653302
2002-06-25,-3.79543904900288
2002-06-26,-4.734402171472766
2002-06-27,-4.923365293942624
2002-06-28,-4.972328416412495
2002-07-01,-5.819217783818459
2002-07-02,-5.7281809062883156
2002-07-03,-4.537144028758206
2002-07-04,-3.4561071512280535
2002-07-05,-0.5850702736979372
2002-07-08,-0.7019596411038833
2002-07-09,-0.5309227635737557
2002-07-10,-0.6598858860436394
2002-07-11,9.201563427666343
2002-07-12,7.110182013897571
2002-07-15,4.096037772593121
2002-07-16,2.03465635882435
2002-07-17,1.2032749450555968
2002-07-18,1.5018935312868393
2002-07-19,0.7705121175198997
2002-07-22,0.22636787621362942
2002-07-23,-0.15501353755513492
2002-07-24,0.4236050486761087
2002-07-25,-0.6577763650908253
2002-07-26,-0.9491577788595862
2002-07-29,0.4866979798341333
2002-07-30,1.775316566065385
2002-07-31,2.3839351522984487
2002-08-01,1.9725537385296832
2002-08-02,0.4511723247609325
2002-08-05,0.3070280834546395
2002-08-06,0.9056466696858934
2002-08-07,2.5842652559189503
2002-08-08,3.272883842150179
2002-08-09,2.7215024283814273
2002-08-12,3.4873581870751593
2002-08-13,2.5559767733082026
2002-08-14,2.6145953595394644
2002-08-15,4.603213945770705
2002-08-16,4.551832532001924
2002-08-21,3.344925463159967
2002-08-22,4.453544049391212
2002-08-23,5.872162635622431
2002-08-26,5.948018394317984
2002-08-27,6.0266369805492275
2002-08-28,5.375255566780481
2002-08-29,3.963874153011716
2002-08-30,3.7724927392429493
2002-09-02,3.6483484979384855
2002-09-03,3.226967084169729
2002-09-04,3.045585670400982
2002-09-05,0.6642042566322175
2002-09-06,0.8128228428634543
2002-09-09,3.9386786015589905
2002-09-10,3.3172971877902455
2002-09-11,2.2059157740214914
2002-09-12,2.1445343602527203
2002-09-13,1.1531529464839707
2002-09-16,3.6590087051795024
2002-09-17,4.507627291410756
2002-09-18,2.5962458776419908
2002-09-19,2.1348644638732424
2002-09-20,1.1134830501063107
2002-09-23,1.1893388088000165
2002-09-24,1.187957395031276
2002-09-25,0.8265759812624935
2002-09-26,1.9651945674955584
2002-09-27,2.00381315372681
2002-09-30,1.2496689124205318
2002-10-01,-0.261712501348228
2002-10-02,1.2169060848848403
2002-10-03,-0.3044753288839388
2002-10-04,0.2641432573473139
2002-10-07,1.1699990160410323
2002-10-08,1.5986176022722702
2002-10-09,2.0172361885053363
2002-10-10,-0.26414522526340534
2002-10-11,0.8344733609678201
2002-10-14,1.120329119661534
2002-10-15,1.9389477058946056
2002-10-16,2.177566292125846
2002-10-17,3.636184878357085
2002-10-18,5.324803464588342
2002-10-21,3.2506592232838614
2002-10-22,3.1992778095151095
2002-10-24,3.456514981977591
2002-10-25,2.765133568208853
2002-10-28,3.4809893269043926
2002-10-29,2.61960791313561
2002-10-30,1.8682264993668696
2002-10-31,1.12684508559812
2002-11-04,1.2613194305248783
2002-11-05,-0.2500619832438815
2002-11-06,-0.2714433970126322
2002-11-07,-1.3028248107813738
2002-11-08,-2.824206224550153
2002-11-11,-4.638350465854614
2002-11-12,-4.359731879623354
2002-11-13,-4.661113293392106
2002-11-14,-4.58249470716089
2002-11-15,-4.633876120929642
2002-11-18,-6.06802036223408
2002-11-19,-7.519401776002837
2002-11-20,-4.970783189771623
2002-11-21,-4.692164603540363
2002-11-22,-4.713546017307294
2002-11-25,-3.2476902586135736
2002-11-26,-3.049071672382354
2002-11-27,-3.160453086151108
2002-11-28,-2.5718344999180545
2002-11-29,-2.5032159136868017
2002-12-02,-1.5773601549930731
2002-12-03,-1.4587415687618375
2002-12-04,-2.6101229825287646
2002-12-05,-2.7915043962975403
2002-12-06,-3.2028858100662774
2002-12-09,-4.3770300513725715
2002-12-10,-4.778411465141318
2002-12-11,-3.979792878908256
2002-12-12,-4.501174292677035
2002-12-13,-6.282555706445777
2002-12-16,-5.826699947752047
2002-12-17,-7.798081361518996
2002-12-18,-6.129462775287749
2002-12-19,-6.520844189056504
2002-12-20,-5.342225602825266
2002-12-23,-6.606369844129745
2002-12-27,-8.431895499204757
2002-12-30,-9.696039740509235
2002-12-31,-10.957421154277995
2003-01-02,-10.60018398181549
2003-01-03,-8.921565395584253
2003-01-06,-9.755709636888724
2003-01-07,-8.827091050657486
2003-01-08,-8.978472464426233
2003-01-09,-10.339853878194987
2003-01-10,-9.45123529196374
2003-01-13,-9.105379533268206
2003-01-14,-9.336760947036964
2003-01-15,-8.918142360805717
2003-01-16,-8.779523774574471
2003-01-17,-4.220905188343238
2003-01-20,-4.185049429647705
2003-01-21,-3.166430843416464
2003-01-22,-2.2178122571852157
2003-01-23,-2.2691936709539675
2003-01-24,-2.900575084720913
2003-01-27,-4.814719326027188
2003-01-28,-5.026100739795936
2003-01-29,-6.91748215356472
2003-01-30,-5.108863567331639
2003-01-31,-5.92024498110041
2003-02-03,-3.6043892224066667
2003-02-04,-4.395770636175428
2003-02-05,-4.8571520499423855
2003-02-06,-3.838533463711144
2003-02-07,-2.609914877479895
2003-02-10,-3.7140591187861673
2003-02-11,-3.3254405325549214
2003-02-12,-3.976821946321877
2003-02-13,-4.608203360090641
2003-02-14,-3.3395847738594
2003-02-17,-2.283729015165676
2003-02-18,-2.195110428932594
2003-02-19,-0.9864918427013549
2003-02-20,-1.007873256470134
2003-02-21,-1.839254670238887
2003-02-24,-0.6433989115433292
2003-02-25,-1.0547803253120946
2003-02-26,-0.9261617390808397
2003-02-27,-1.7075431528496097
2003-02-28,-1.1989245666183592
2003-03-03,0.006931192077161086
2003-03-04,-1.5144502216915896
2003-03-05,-0.8758316354603437
2003-03-06,-0.44721304922910576
2003-03-07,-1.3985944629978633
2003-03-10,-0.4627387043023248
2003-03-11,-0.8941201180710721
2003-03-12,-1.7955015318398466
2003-03-13,-0.5968829456085984
2003-03-14,0.46173564062263495
2003-03-17,1.8975913993182019
2003-03-18,3.0662099855494205
2003-03-19,3.584828571780662
2003-03-20,4.6134471580119225
2003-03-21,4.602065744243163
2003-03-24,3.7079215029386887
2003-03-25,3.7065400891699483
2003-03-26,4.815158675401193
2003-03-27,4.523777261632432
2003-03-28,4.892395847865487
2003-03-31,2.6282516065592176
2003-04-01,2.42687019279046
2003-04-02,2.5154887790216947
2003-04-03,3.4541073652547425
2003-04-04,2.8727259514859895
2003-04-07,3.2185817101797056
2003-04-08,2.467200296410965
2003-04-09,2.7158188826440153
2003-04-10,2.7644374688752578
2003-04-11,4.613056055106512
2003-04-14,4.928911813800227
2003-04-15,4.777530400031452
2003-04-16,4.496148986264529
2003-04-17,3.1347675724957753
2003-04-18,3.9033861587270167
2003-04-22,2.727860503653801
2003-04-23,3.236479089885023
2003-04-24,1.0150976761162838
2003-04-25,1.4337162623475024
2003-04-28,2.569572021043058
2003-04-29,2.5481906072743072
2003-04-30,1.8068091935055293
2003-05-05,2.6599021246635743
2003-05-06,2.3985207108948146
2003-05-07,2.987139297126049
2003-05-08,2.0157578833572813
2003-05-09,1.584376469588534
2003-05-12,1.0102322282840817
2003-05-13,1.6188508145153264
2003-05-14,2.0774694007465655
2003-05-15,3.5060879869778034
2003-05-16,3.794706573209055
2003-05-19,3.5105623319045947
2003-05-20,3.829180918135819
2003-05-21,4.8777995043670614
2003-05-22,4.066418090598319
2003-05-23,0.9350366768295544
2003-05-26,0.1408924355251031
2003-05-27,-0.4804889782436703
2003-05-28,0.5581296079875813
2003-05-29,4.096748194218804
2003-05-30,3.395366780451866
2003-06-02,4.601222539145596
2003-06-03,6.7498411253768325
2003-06-04,9.68845971160809
2003-06-05,18.667078297841158
2003-06-06,-3.2578580191030824
2003-06-10,-2.183086975015044
2003-06-11,-6.386894213994395
2003-06-12,-5.480701452971914
2003-06-13,-4.744508691951268
2003-06-16,-4.28593040888569
2003-06-17,-2.129737647863209
2003-06-18,-0.6235448868425806
2003-06-19,0.36264787417988487
2003-06-20,-0.37115936479946754
2003-06-23,-2.5925810817338686
2003-06-24,-1.8063883207114202
2003-06-25,-1.8101955596907544
2003-06-26,2.155997201331701
2003-06-27,6.032189962352362
2003-06-30,4.660768245417927
2003-07-01,2.33696100644039
2003-07-02,1.0031537674610433
2003-07-03,4.109346528483513
2003-07-04,4.565539289504159
2003-07-07,4.194117572569752
2003-07-08,3.8303103335921946
